"","F01_P1.rtf","F02_P3.rtf","F03_P4.rtf","F04_P5.rtf","F05_P6.rtf","F06_P9.rtf","F07_P10.rtf","F08_P11.rtf","F09_P13.rtf","F10_P14.rtf","F11_P16.rtf","F12_P17.rtf","F13_P18.rtf","F14_P19.rtf","F15_P20.rtf","F16_P22.rtf","F17_P23.rtf","F18_P27.rtf","F19_P29.rtf","F20_P31.rtf","F21_P32.rtf","F22_P36.rtf","F23_P39.rtf","F24_P40.rtf","F25_P41.rtf","F26_P42.rtf","F27_P43.rtf","F28_P45.rtf","F29_P46.rtf","F30_P48.rtf","F31_P49.rtf","F32_P51.rtf","F33_P52.rtf","F34_P55.rtf","F35_P56.rtf","F36_P57.rtf","F37_P60.rtf","F38_P61.rtf","F39_P62.rtf","F40_P63.rtf","F41_P65.rtf","F42_P68.rtf","F43_P69.rtf","F44_P70.rtf","F45_P71.rtf","F46_P72.rtf","M01_P2.rtf","M02_P7.rtf","M03_P12.rtf","M04_P15.rtf","M05_P21.rtf","M06_P24.rtf","M07_P25.rtf","M08_P30.rtf","M09_P33.rtf","M10_P34.rtf","M11_P35.rtf","M12_P37.rtf","M13_P38.rtf","M14_P50.rtf","M15_P58.rtf","M16_P66.rtf","M17_P73.rtf","M18_P74.rtf","M19_P76.rtf","M20_P77.rtf","M21_P78.rtf","M22_P79.rtf","M23_P80.rtf","M24_P81.rtf","M25_P82.rtf","M26_P83.rtf","M27_P84.rtf","M28_P86.rtf","M29_P87.rtf","M30_P88.rtf","M31_P89.rtf","M32_P90.rtf","M33_P91.rtf","M34_P92.rtf","M35_P93.rtf","M36_P94.rtf","M37_P96.rtf","M38_P97.rtf","M39_P98.rtf","M40_P99.rtf","M41_P101.rtf","M42_P103.rtf","M43_P104.rtf","M44_P105.rtf"
"F28_P45.rtf",0.287111801566653,0.188782130039744,0.319218732793753,0.159917723130669,0.119535188480332,0.234838408672607,0.242800089662346,0.233908437085479,0.496706533405841,0.129541091037408,0.231869672710224,0.307799797014639,0.519620667799148,0.275267463917807,0.374610820035404,0.137792268419889,0.128156108214926,0.46169626108179,0.282778805704067,0.186316923926746,0.404145758081394,0.133153022022953,0.60499117231057,0.168537447752793,0.138114555660374,0.471728436154335,0.378252985021069,1,0.183642869070486,0.245006327499711,0.16144127278122,0.303585293075314,0.581809647530404,0.344761162086991,0.306400958221595,0.0281647348801036,0.193550029075911,0.238354089620076,0.469029936810144,0.619653600850372,0.343803826860603,0.0576801844607051,0.522710428203444,0.353091010992389,0.0152387518234893,0.334070758008083,0.0862493459689481,0.230121525513135,0.480176537225325,0.12095724165275,0.0879844527835077,0.343088916450337,0.0790790854119415,-0.0829570167117143,0.185099934247049,0.216288991325768,0.3974269155148,0.15479533072807,0.217172778240183,0.482984715520825,0.0587991663109845,0.38252992107735,0.268007323322443,0.248161536093387,0.0987506631364363,0.0647597301470722,0.0943033191286268,0.118772834015172,0.324078386739739,0.248921573024305,0.233795073524937,0.487630897397732,0.386458987873425,0.244413326920489,0.00689328044868287,0.408531219585509,0.476874969449223,0.433111972620583,0.014968652538743,0.320998671709513,0.140926092001075,0.0878039065059406,0.460775458445777,0.20574891872174,0.0909665966615377,0.268615815468788,0.155651248847071,0.141768354853651,0.399546727446514,0.377393480801013
"F29_P46.rtf",0.0826057548824333,0.0176107514635588,0.160887936350699,0.0781098036158706,0.0560836575768629,0.0743505639674045,0.0663268375717686,0.0404909789641134,0.12723343617887,0.213367175384384,0.128360773500939,0.0158044092113977,0.161638365830116,0.0998398358408009,0.0844260403772592,0.0338511382975212,0.0862025500051072,0.0412133900295156,0.0499138337996302,0.0701629720871094,0.141469900072717,0.0268956039102103,0.0580744801003523,0.0159773063023367,0.100099499174293,0.0210680632511137,0.0142474152233394,0.183642869070486,1,0.0450147679763925,0.0694161902622289,0.199875126035185,0.140476912880329,0.0477613773494824,0.105227725178049,0.0372732652258769,0.0307383788542256,0.046988605348667,0.159034571206558,0.0624322861772272,0.219582333714071,0.0193335087004936,0.267622086600248,0.0241904458865709,0.025629940792588,0.0581110237947045,0.0249680071485167,0.0797929660843514,0.196078569635309,0.0212816085948075,0.0263948456984985,0.0139354945164354,0.184697743403803,0.0225193535853777,0.095929683034629,0.115077105846497,0.0979667392263163,0.00700173138783781,0.0390735671313814,0.0680760288769391,0.0324408083687753,0.22021113515778,0.480934568989955,0.0723652048782901,0.0400677737352719,0.0577608208513935,0.14457764231633,0.0691008913484233,0.0521217651194037,0.0843215596386991,-0.0142193004361709,0.324777590887366,0.11175799090101,0.061976197995945,0.0969835777232868,-0.0163423281919958,0.255546650893658,0.0160003297177646,0.0490546876879339,-0.0030153889310853,0.0626133477892344,0.0240209928952871,0.0253308166849512,0.0663504989981727,0.0380205846986798,0.335181696052627,0.0117569695811847,0.0722630811266543,0.0529475153961412,0.00680331759839462
"F30_P48.rtf",0.234883229396604,0.0584828140494148,0.0125839801025841,0.362027914660613,0.251014146832004,0.0888385051657362,0.173977239181794,0.375897301727846,0.243165666859894,0.26359880723768,0.190324269971931,0.187406225973005,0.382927188106157,-0.00741777581444654,0.10804598114625,0.152637567126494,0.240648933059526,0.0505945789856588,0.0498774199234851,0.121246693721229,0.574744017754336,0.401582315066874,0.207538864567697,0.221845815512705,0.102157552355337,0.197313214025676,0.587595479468417,0.245006327499711,0.0450147679763925,1,0.130270561593891,0.361196365027959,0.197814706012427,0.0646601537078913,0.301425603654039,0.318210434675523,0.303707808515082,0.104748193401409,0.244052043109361,0.0116014497936256,0.374117697423039,0.175778217516257,0.222098194179155,0.26231406225817,0.0408009495365824,0.425946309678941,0.111020289877072,0.376686791685864,0.363160296736092,0.176216851369841,0.146672963991609,0.0278492847146898,0.169603780332905,0.181331169106968,-0.00190302493329023,0.440633351825464,0.285182604563766,0.189728476733594,0.146531821231421,0.407525779167032,0.0308624988212299,0.41871995174732,0.268620678823556,0.349945010245685,0.0125636114116057,0.0682067637914179,0.265901116349183,0.266026667639258,-0.0163647668234756,0.123489825066031,0.014278631611168,0.402726705124193,0.384417088062435,-0.112957778968978,0.211205211266992,0.327159813620837,0.660617053162956,0.453259451573146,0.318893878930619,0.407929616709746,0.0514837927573402,-0.0665665481666984,0.111786438933927,0.439320215596143,-0.055202137104084,0.233472859012457,0.43483965405579,0.196599390111719,0.366620533293612,0.212907696113507
"F31_P49.rtf",0.0772282339634415,0.0230133381713427,0.0532205934567874,0.171593562228728,0.113907863096183,0.0433615844374064,0.102427689676679,0.0275696163685018,0.166390163110007,0.101546273576856,0.0151593693234608,0.107254806695456,0.126291217154644,0.0424809804054632,0.111170037542322,0.0650410856819005,0.0758611353339941,0.0794699508716004,0.0961412073749294,0.0929280745801046,0.18789475902451,0.0224474398240501,0.146699106391689,0.0773061137537146,0.0645242146931279,0.0186997657825621,0.203268506207674,0.16144127278122,0.0694161902622289,0.130270561593891,1,0.0952459289068328,0.160085770005155,0.0708608407421549,0.0950199762416706,0.0414232783635169,0.0035822325703918,0.0463682964085136,0.179625318924213,0.0482705268870243,0.0909465489253112,0.0426101481762271,0.196742259554186,0.0645626275506272,0.0361966663249028,0.0454167704910273,0.0299898987783471,0.0196087486974296,0.130069953843345,0.0194364684001296,0.044151950240261,0.0910357179147689,0.079716470222241,0.022042254632207,0.182174314497719,0.0786532194699197,0.204121996957439,0.0134778290034918,0.0520940820109221,0.0632747721837222,0.0113709266502868,0.29492297083409,0.149696915311856,0.0693685433453926,0.0731514115500053,0.0112614291073607,0.219543728989444,0.0432691100535683,0.0776782391493974,0.0538247717280507,0.181530862672407,0.32219025798931,0.0378342587320501,0.0729601693083268,0.0925539530489255,0.14080312964536,0.255613106495311,0.0566159124768476,0.0630398960387004,0.100319463791158,0.057594108701276,0.00182031860481958,0.044619247143149,0.179439036285616,0.0162584117321409,0.18296644471343,0.0470582503492002,0.0396617930288219,0.0796331615606115,0.0311241215332645
"F32_P51.rtf",0.344187369975395,0.135240874510373,0.465047074702846,0.647232962752121,0.364014272377328,0.209829269493044,0.201291525828863,0.678750832238491,0.668972692063485,0.726627243925284,0.330312225026956,0.325958834273989,0.35053777237491,0.603913822289702,0.478295106687219,0.387048135962175,0.341792179823222,0.230590205305616,0.133709729621996,0.169314101639457,0.598646234372858,0.518266815185773,0.276353451806329,0.112713947693321,0.396364972728961,0.143849106210365,0.418570212621314,0.303585293075314,0.199875126035185,0.361196365027959,0.0952459289068328,1,0.0969780308539801,0.377453485979534,0.592953396291254,0.304030730323465,0.293251660652198,0.675417007008254,0.709147445530201,0.214284617204279,0.186012265993225,0.121208865715237,0.352881663836429,0.453004117315505,0.170167493501487,0.404874126443241,0.133782526297194,0.277439932359754,0.407368749665672,0.229934161715207,0.125645455002554,0.139417171546693,0.50589425057158,0.215891093571116,0.341276297578198,0.371989643934124,0.492379014628576,0.251981216552325,0.105854119829191,0.439563019904934,0.22059005150975,0.490877334477518,0.398988262495344,0.346796676343707,0.0551790034724571,0.0553892230871331,0.259313425269624,0.174222792236584,0.326772263805852,0.177339073837069,0.362845634764623,0.475818579955395,0.460003243113069,0.238561632134572,-0.0237610014051776,0.288707986704823,0.49412471173194,0.307963326096192,0.247285371343503,0.23588544799993,0.163098425785563,0.17872829694687,0.0548676454744573,0.565335343370356,0.301694476746752,0.267792365610081,0.424746243452318,0.391441110544084,0.21099249308797,-0.0623443520872088
"F33_P52.rtf",0.153742424321429,0.153351479556861,0.277287851682868,0.0269264781187678,0.221419504990396,0.00482584045491919,0.33268053657324,0.0635242448213039,0.154445700684925,0.0438065793862106,0.132046548387094,0.263945158973104,0.24500429947541,0.132948874209239,0.241156100134584,0.0491845843904691,0.177909414706937,0.393851882983918,0.124578148180965,0.0496415123704534,0.327837122003275,-0.112446265446055,0.504971373323754,0.273373866233763,0.193064032172235,0.1571271888486,0.0655892707300826,0.581809647530404,0.140476912880329,0.197814706012427,0.160085770005155,0.0969780308539801,1,0.113515023489026,0.0397850278808957,-0.0147280792879264,0.319897560845687,0.184138208333517,0.302330522089923,0.353458603751851,-0.13643639658247,0.151982348505669,0.518431373291637,0.133367328970621,0.068924008787377,0.0029388429526605,0.0263723445090575,0.0245281653648589,0.358975145557183,-0.0256014562180451,0.115946044044329,0.267513164103828,0.057751423814132,-0.0626377646962472,0.335351378073004,0.409627878911049,0.175332806041119,0.173122880746873,0.133613661991684,0.288032185322327,0.0966223760956326,0.122267658720604,0.234778024003384,0.467076418207257,0.155582061287882,0.00074949439052022,0.232105696015186,-0.00204220643355854,0.404712269369173,0.0459978189385873,0.169254215029964,0.499979100878515,0.287246818346819,0.0486292216789867,0.113784353499207,0.336906331107709,0.49702555474262,0.344738904621472,0.0433119838216563,0.382405213091127,0.0829012301258947,-0.0499141810757952,0.211317317349711,0.0167218107230881,0.0710910657809744,0.339755834587001,0.2312844797604,0.025645906543138,0.40723037840679,0.342515178035144
"F34_P55.rtf",0.0735212049572582,-0.0152750686633959,0.3558385882268,0.106214557326325,0.231844497294143,-0.00225295025623604,0.0396681900364638,0.101322885801731,0.305615544668802,0.245844613591434,0.140888253041933,0.294411708625447,0.189678926492327,0.41634824515958,0.335519368301152,0.0027801372874757,0.0631957421468758,0.0424940824810859,-0.0297182631601583,0.0698165514385674,0.116257977965333,0.141219179818341,0.356866059157615,-0.0239995110613734,0.0699223411939136,-0.0479902961595683,-0.00211046802733344,0.344761162086991,0.0477613773494824,0.0646601537078913,0.0708608407421549,0.377453485979534,0.113515023489026,1,0.0390549298229869,0.177032515159801,0.133794690512329,0.2562286966513,0.187383516355213,0.299738968317759,0.153929996959886,0.0678299624057524,0.307132831311298,0.149353939000171,0.0363215344561067,0.310984636610955,0.0122866529641958,0.0559779249550479,0.171344849818644,0.0755596196788933,0.0779825253579513,0.0609963661818541,-0.00424470813704736,0.059123386434752,0.128250770662342,0.191686351331738,0.23893014619772,-0.0287475244557326,0.0503458308170756,0.19082678468407,0.152320329229603,0.114258118327763,0.131093364922946,-0.138765633268265,0.0497168395142101,0.0542017929885207,0.158149645571632,0.153750392148233,-0.0622660843719661,-0.00268752707787484,0.322519895804101,0.192502523146842,0.154830100417703,0.029495028556734,0.0268668579248291,0.125373401515029,0.0559430052685216,0.364174123827154,0.0241289856038466,0.0143421436052984,0.039087228777466,0.00534127191805877,0.107691755130633,-0.13927818620783,0.052092860079446,0.12427171953167,-0.0213596057441702,-0.0314409994980892,0.0690704753059563,0.0782427359923518
"F35_P56.rtf",0.391504516636845,0.125305716252655,0.489902933628622,0.497565206275208,0.241570843689682,0.140572001074619,0.141668323037285,0.484897630296837,0.700891365361981,0.352938424002565,0.171438022812007,0.0210054584664136,0.44037779461761,0.371645785528578,0.503712586202166,0.203575751841311,0.0765534637671549,0.198407565730638,0.12157106323379,0.0495117322620629,0.639330862832148,0.212944985263702,0.310113669712588,0.0813239001895358,0.380296086135464,0.160363896843932,0.560020536148278,0.306400958221595,0.105227725178049,0.301425603654039,0.0950199762416706,0.592953396291254,0.0397850278808957,0.0390549298229869,1,0.129604256584786,0.0586408102201261,0.298418863806373,0.617341643420754,0.296730834833465,0.118923557947003,0.0668872637518044,0.271421539011161,0.521885930326432,0.211104283892615,0.194529068235566,0.177199478258198,0.47913028461017,0.389728259797928,0.0564592677180193,0.123701974883366,0.0532496390513785,0.490845667373188,-0.0362743590543936,0.163769354369751,0.204740753089099,0.489030549743444,0.425470302332202,0.178931732923523,0.294053404821581,0.0562206290467001,0.559513185782938,0.210817904837431,0.369869992594618,0.0283273300311106,0.310347529512431,0.0444170489831653,0.343165073307404,0.259154912812417,0.14304689566997,0.299360803031837,0.147556425668638,0.415371968765452,0.138092100079056,0.062204841079732,0.12308034705829,0.40630544071349,0.0808100661762517,0.383921478990653,0.279885136346815,0.14340215016098,0.218232405471643,0.178991425867675,0.656237744193133,0.356807303589126,0.132329175563182,0.400998462379911,0.186335004261329,0.155449648772335,-0.00854184351141637
"F36_P57.rtf",0.00613657967685472,0.0249720484093059,0.142980482974108,0.406197064590768,0.0582702735012953,0.0715146420926918,0.0767634852794736,0.212017855898275,0.100448741107366,0.0338948065182047,0.0549595397318519,0.0859418469628441,0.119895525344286,-0.00362729334092025,0.127025562656873,0.00607374991673654,-0.00840067349147971,0.0621447100236003,0.0112230806547541,0.0703139325498795,0.237553226640555,0.33784119292448,0.0258672848786357,0.0562434840317196,0.0680599548037426,0.0978308485445873,0.159099918349399,0.0281647348801036,0.0372732652258769,0.318210434675523,0.0414232783635169,0.304030730323465,-0.0147280792879264,0.177032515159801,0.129604256584786,1,0.0196191587866392,0.197722423296583,0.0955878962005382,0.0380055153253122,-0.022793464282001,0.0422576337092988,0.12323526007455,0.212191245316521,0.0627869833248895,-0.00246714717436921,0.0482181803721101,0.0156895906525096,0.0695891980138472,0.00464670163548544,0.0202062644777334,0.124395271683299,-0.0288129432870289,0.0447140475454915,-0.0251745580989961,0.017445722143408,0.113475735033527,0.038121105179017,0.0305224171996652,0.196570074989099,0.0404296134485229,-0.0163428081707477,0.113512211414512,0.16366354323641,0.0171803929784195,0.00117930058062147,0.264081045085134,0.0257735012410989,-0.00183474318998854,0.112553554020084,-0.00966547081959097,0.251532523937351,0.21127412874222,0.0508002021867991,0.0614508469788511,-0.0268817281476563,0.17578316421946,0.0338388896450377,0.124676002776096,0.0105219961745957,0.0549071354788235,0.0438800225764757,0.0918788005290164,0.232219832070796,0.105449827892896,0.11682562382057,0.194917427650505,0.0935568991706944,0.0833045958436368,0.0666449915255047
"F37_P60.rtf",0.230175341718764,0.0799061342714884,-0.0436897970248943,0.374554424015611,0.227649659983675,-0.0785473285295499,0.166717166405042,0.131882902994674,0.26695719592665,0.420890462355442,0.324211610219792,0.0436589789241146,0.061241482847409,0.266763111954016,0.0525769628646103,0.325464962725532,-0.0675428787798121,0.0174437188137091,0.0962951798572053,0.0488655521132306,0.504367862674497,0.137069160247495,0.145653650626702,0.0166567950599054,0.105744250285296,0.0459323030512766,0.253741224334347,0.193550029075911,0.0307383788542256,0.303707808515082,0.0035822325703918,0.293251660652198,0.319897560845687,0.133794690512329,0.0586408102201261,0.0196191587866392,1,0.559800023409318,0.249476785400939,-0.0462558039442134,0.0115352234733748,0.0637146939040723,-0.0238741090430899,0.124471837718416,0.05552720175083,0.154939686175529,0.0519977692514795,-0.0626228719746998,0.284412185933698,0.115916088442291,0.0592194415495213,-0.0125954955084975,0.0436751685103607,0.0594532518975712,-0.0698929313776508,0.777030057185988,0.263049987806868,0.200436036737161,0.00755336236760917,0.134633093036483,-0.0100694334767898,0.304428630937236,0.379028075603099,0.173094629241524,0.040506412836565,0.0464193052434908,0.300978580364885,0.0796750626208156,0.314639446754299,0.0593639948077402,-0.114060936048066,0.205779909645642,0.239911274875057,0.138174878089237,0.0647258034783374,0.285193524228839,0.22036454082946,0.601930719733321,0.18342184444768,0.140760142077284,0.148190623416067,0.273902754459464,0.0864822649739335,0.207926155603768,0.110597360615106,0.0776367562014439,0.256364012443075,-0.00345545556499895,0.092629160190867,0.104671645835006
"F38_P61.rtf",0.217816754740634,0.268375667935539,0.284766542664541,0.47241437519642,0.351610002701242,0.0772391185120654,0.184218018362559,0.25880584054665,0.352553413940001,0.473486147323089,0.319608281636033,0.436587088071897,0.153868442885199,0.474301725953582,0.290032458391755,0.54916541973436,0.0923473099223924,0.127967311552474,0.109824633389737,0.0873554275723559,0.403848040521791,0.213847541763836,0.204417366159245,0.124426110386246,0.306814922570603,0.151038987480203,0.277043421828311,0.238354089620076,0.046988605348667,0.104748193401409,0.0463682964085136,0.675417007008254,0.184138208333517,0.2562286966513,0.298418863806373,0.197722423296583,0.559800023409318,1,0.465359064295117,0.0221363699080293,0.00991905655194337,0.020209400301832,0.152225250210771,0.205765720827739,0.0530705129922351,0.139414152299421,0.0996427934899035,0.101900644145521,0.161138865827157,0.0720264920273387,0.14467142518653,0.0981459126002971,0.182180859760426,0.160487874224779,0.147146087218709,0.281765716325208,0.345163931595456,-0.0184477654978484,0.0854262344313417,0.173763706199274,-0.048653314091946,0.253906904822286,0.269760629235738,0.0929808752344061,0.07157652132781,-0.0055188890384766,0.17101267665532,0.091363924030223,0.537433887925149,0.0874635855280365,0.0649766349405765,0.367434850227243,0.237106579991706,0.192414328944206,0.0365779597460306,0.230563597388034,0.259218718823853,0.211886246977046,0.127889660747628,0.0868520584423963,0.1808763050758,0.242083222665035,0.0144027106359481,0.265793575073815,0.461679283621794,0.0969043772181644,0.137072131899017,0.314736660033842,0.0413640705121123,0.0299092700198277
"F39_P62.rtf",0.516376968489388,0.231349406316272,0.467111885254879,0.476037455388976,0.293204488115114,0.184949920878864,0.132565326436661,0.650352137172893,0.788665192923888,0.535029092465069,0.171892175252519,0.122778619444775,0.496750989075629,0.508658085796204,0.574735734098836,0.339686493182535,0.190477878090037,0.463220027804993,0.0671888864253304,0.101705748362769,0.640367194473405,0.429677824786981,0.438679429001562,0.254975245802477,0.346874179525244,0.192582026162567,0.434353786515193,0.469029936810144,0.159034571206558,0.244052043109361,0.179625318924213,0.709147445530201,0.302330522089923,0.187383516355213,0.617341643420754,0.0955878962005382,0.249476785400939,0.465359064295117,1,0.433410057375968,0.299474303161078,0.0125999439424494,0.459575853503823,0.42881039546079,0.137494564368111,0.429841970086497,-0.00106040328624366,0.120397357892945,0.636363150494216,0.00155648801647917,0.113850356607561,0.349038386262594,0.558952400093774,0.0489148659954317,0.262311902496401,0.398805806243945,0.553696929167327,0.410834475620438,0.111686465679231,0.388558175052099,0.0393377930365036,0.587915466264071,0.408528730590038,0.542882372288336,0.0716976923849622,0.0441230005393185,0.0993177377377033,0.069429461244314,0.310815158354036,0.126892943849107,0.393706265280746,0.398545106126568,0.502851380585064,0.168766991193665,0.000616453957341246,0.547462570710698,0.5790067618633,0.359347913896808,0.186542057344497,0.326864307454083,0.132028011548887,0.0605124778875578,0.125610383883281,0.57457843352217,0.326056685162139,0.326953295092836,0.382346645767955,0.153853717726821,0.113530207827594,-0.0520004835599788
"F40_P63.rtf",-0.0752098666316936,0.0931800347939989,0.239316554078767,0.0874824603799847,0.113683711263363,0.110771483981752,0.384618858301107,0.271479278014569,0.375501279477543,0.128194527718903,-0.0235622187881356,-0.0298507716994696,0.271961590847196,0.264614100427015,0.32462307989473,0.0581565035473257,0.0176720757914998,0.59124790211804,0.325770424503376,0.0577375535349987,0.250493350489175,0.0892224400914137,0.190452581300113,0.0232604469028425,0.234237227289089,0.279325260693762,0.00805781787346582,0.619653600850372,0.0624322861772272,0.0116014497936256,0.0482705268870243,0.214284617204279,0.353458603751851,0.299738968317759,0.296730834833465,0.0380055153253122,-0.0462558039442134,0.0221363699080293,0.433410057375968,1,0.177302156709619,0.0853985689259122,0.460662837362804,0.461919170892315,0.0963150554635249,0.439781559228684,0.128447832122152,0.0957759593384585,0.18897136228916,-0.0165561311006651,0.0423691619157807,0.52523854836322,0.182783052082653,-0.00127548760039446,0.142809867479013,0.135597027948838,0.308546430825792,0.0099059690566734,0.150839461305303,0.192007841121233,0.043528530440945,0.0986594193521499,0.0769082077498072,0.305103320330762,0.0789699396451616,0.0335661610510118,0.0325244223334172,0.183436463241032,0.0112005021480347,0.0955071262824037,0.379030992022749,0.279945145109631,0.227181279693128,0.0296121698423146,0.00602315557863853,0.40880507072653,0.25872612196251,0.0828413027754499,0.0635245982216049,0.355756684086505,0.0552410653265783,0.0428506807224872,0.225805759108271,-0.0480170712914829,-0.00169822701572318,0.366016388507857,0.089263201912767,0.0201706208145028,0.118105652173106,0.0843096366552805
"F41_P65.rtf",0.120765833270636,0.0349508323031648,0.0240961938220812,0.196620747500462,-0.0581173068046005,0.250527372979139,0.192674969197134,0.259743265869982,0.389723580822435,0.235772368265268,0.123015996205333,0.132635924877479,0.580832059243689,0.249255031517714,0.232681252286396,0.105609484358552,0.0353420273011833,0.0150787754582529,0.0197534312925351,-0.0535551990335255,0.0979478323588232,0.300325732767899,0.0900998385792508,0.266011510961239,0.0170937760229741,0.307440723963033,0.38390175607954,0.343803826860603,0.219582333714071,0.374117697423039,0.0909465489253112,0.186012265993225,-0.13643639658247,0.153929996959886,0.118923557947003,-0.022793464282001,0.0115352234733748,0.00991905655194337,0.299474303161078,0.177302156709619,1,0.0411632993851295,0.022948186761197,0.10008955951258,0.0944056998315783,0.524476217122508,0.0832612484089076,0.0654616973923936,0.417586168825867,-0.063632309842609,0.0717400283129168,-0.0258820820271359,0.320446719908097,0.0939635211922609,-0.0532475783775859,0.0119043943400206,0.272348291232396,0.0919447466250077,0.156417632812257,0.204232880441937,0.0595816132636439,0.221177683069535,0.236993923981939,0.0106519032343879,0.0634386826065158,0.00685439864101875,0.0611936338237489,-0.0310739833401908,-0.0976545198421277,0.251645478647265,0.175542175653734,0.145801664549422,0.362656187581891,0.0996815258664509,0.115464816966648,0.407856060407179,0.328882650806868,0.206047880616901,0.114764044959695,0.142264645030624,0.0392046285542198,0.0250670305226594,0.0917769368132083,0.225211265609359,0.00361808740467918,0.362886251363527,0.00594477713722056,0.121419239116974,0.145768177568505,0.217235833357787
"F42_P68.rtf",0.0374392597441819,0.0547709470220477,0.118699729328793,0.102364141677313,0.0889788755098545,0.0300858523655171,0.0746266305354074,0.127141679735334,0.0222598523704407,0.130279985220353,0.0759611029230426,0.0598940404841211,0.147235737886574,0.0698756164214496,0.113926076075447,0.0164937773714792,0.0495062913951358,0.114198008282289,0.0862975957384637,0.0302126772324089,0.0542119981226736,0.0417337743929017,0.172373291886704,0.0401163388321046,0.0460730982023191,0.122027608835581,-0.0048753810400747,0.0576801844607051,0.0193335087004936,0.175778217516257,0.0426101481762271,0.121208865715237,0.151982348505669,0.0678299624057524,0.0668872637518044,0.0422576337092988,0.0637146939040723,0.020209400301832,0.0125999439424494,0.0853985689259122,0.0411632993851295,1,0.0431021093850201,0.0317614334879061,0.0394336502643235,0.079557798638675,0.0340987596822985,0.0279556124364441,0.195345996386864,0.0421357407033168,0.0498671511287918,0.151065267052238,0.10245139606429,0.0378153814779071,0.0751130937869503,0.0119924183929533,0.0743752318431382,0.134399474785713,0.0816831026235969,0.0789959254783083,0.0274485903830352,0.0780410911313151,0.0508553410806065,0.0865090923377652,0.0365670492405241,0.0266318106651585,0.0442930373547017,0.0613229442889578,0.0229810278117054,0.0131883155917687,0.051015113640003,0.101742832898896,0.11303436214585,0.0270455701481583,0.0260422941709657,0.129846717847552,0.166974251797341,0.0139541554617156,0.0695725452416356,0.0546926917738274,0.0420616310153391,0.0542360247272351,0.122552784130676,0.0722769501942294,0.0515914217649453,0.124903999101404,0.0523624578435456,0.0465053771025728,0.0881300440988551,0.0870868184808541
"F43_P69.rtf",0.303724966080427,0.172381846026697,0.321552885671739,0.0796267010859281,0.131276844001665,0.230431748283961,0.207521493412843,0.274860845694354,0.261321916702184,0.24457938247791,0.0896712393801805,0.306496673509805,0.31110136795537,0.144543957285152,0.393629725827012,0.0626199141280075,0.351318356525891,0.475962572427833,0.103543612870671,0.108950370895217,0.376742076752336,0.0690575528481467,0.546148944881946,0.247534049260837,0.228791957143593,-0.0130124926615889,0.178684434360808,0.522710428203444,0.267622086600248,0.222098194179155,0.196742259554186,0.352881663836429,0.518431373291637,0.307132831311298,0.271421539011161,0.12323526007455,-0.0238741090430899,0.152225250210771,0.459575853503823,0.460662837362804,0.022948186761197,0.0431021093850201,1,0.353900109724332,0.15116790534645,0.286268051375775,0.0802583629491157,0.212205993594777,0.434849461679008,0.0784101087429717,0.294963354962597,0.447499961340716,0.192612279989924,0.438066755539175,0.39657572506937,0.171099792718661,0.282201491955763,0.138756951148933,0.0891376285591558,0.364079849239407,0.0487901393504506,0.329850776000199,0.442474444895939,0.3695171185098,0.0928022569807693,0.109152452940339,0.290316519038396,0.116946629592245,0.0809739024330205,0.160137784440661,0.275655725452709,0.610989264608019,0.324160108437203,0.0178515780123455,0.0990239473490249,0.216025557067849,0.470326598490282,0.340402279334352,0.0398869545595097,0.396511387920289,0.144682872652018,0.0542234713044621,0.486999078035095,0.227546285020773,0.100352079660626,0.431685041798787,0.138545286619545,0.046763662247914,0.0748791881312758,0.188537230434717
"F44_P70.rtf",0.103597309525237,0.171050482287811,0.318015631137718,0.492316405769849,0.248054520943821,0.0887462653652954,0.0871808250325955,0.440508210828889,0.522367754404449,0.379391426929675,0.186078446506217,-0.0411941391839926,0.229120891605629,0.295381813531835,0.427492580119702,0.192832195693392,0.108312599188672,0.190451789714521,0.205269782760279,0.226665171645595,0.447019511933245,0.190654428457183,0.0965993366686585,-0.0829363045234594,0.66782189990027,0.092637612978867,0.292670228147842,0.353091010992389,0.0241904458865709,0.26231406225817,0.0645626275506272,0.453004117315505,0.133367328970621,0.149353939000171,0.521885930326432,0.212191245316521,0.124471837718416,0.205765720827739,0.42881039546079,0.461919170892315,0.10008955951258,0.0317614334879061,0.353900109724332,1,0.0642888743782771,0.404650857926442,0.299720221850641,0.0636683835493554,0.364742982476204,0.210558397463334,0.0580395055199357,0.159776807846054,0.558265247884522,0.198272703672214,0.150949810452158,0.270123562644943,0.496000705265924,0.228862458989202,0.431629990253413,0.529256029439962,0.161355530970883,0.350321784135031,0.284669800461394,0.267416086892815,0.00947399242841952,0.137205400349159,0.178534942126859,0.112824549406799,0.111963770822415,0.204421066140354,0.393012646692986,0.441791112964149,0.425731217483411,0.187953041850832,0.175936443625,0.161656861407293,0.399576664854353,0.154190441856074,0.562603523431937,0.449475962455121,0.106603313519658,0.0316779272959541,0.408111289951133,0.420322430696882,0.0957134561892787,0.344173680062079,0.455045805602282,0.269957571579269,0.0390562106371985,0.256992415158173
